student_id,age,gender,gpa,attendance_rate,missed_assignments,library_visits,lms_logins_per_week,screen_time_hours,sleep_hours,study_hours_per_day,financial_stress_score,help_requests,stress_score,mental_health_risk
9d1259fd-12e3-429b-a580-410b0ea097e1,23,Male,3.71,50,2,11,18,10.1,7.3,1.2,7,1,2,Low
bb3dfefd-f439-4452-b121-98a822f3f8fc,17,Other,2.7,94,5,6,5,9.4,3.8,4.8,1,3,7,Medium
4a43cc77-269a-4149-a301-1658e12f2a64,24,Female,3.91,96,9,20,0,6.3,6.5,1.3,1,1,8,Medium
63482ba8-0c19-4384-b146-838a54565f83,22,Other,1.73,89,4,11,1,11.5,7.6,3.1,1,5,7,Medium
b06dd005-67a5-40cc-8c02-9e5c42b17497,25,Male,2.69,73,1,27,14,11.3,3.3,5.7,7,3,3,Low
2567990a-3952-4ce5-98ce-3ba4e4723f58,21,Male,2.34,79,1,29,18,11.4,5.6,5.7,4,3,10,Medium
618e70be-795e-4aaf-8463-7504089e541e,25,Male,1.11,88,7,4,0,4.5,7.4,5.6,9,5,3,Medium
6b66e90b-54ca-41cb-8ae4-5f7c4e0b21ea,20,Other,2.33,98,7,0,17,11.5,5.6,0.2,2,2,3,Medium
106c802a-0756-4824-9437-aa6c7d0054f1,21,Other,1.52,57,4,7,2,3.4,8.7,3.7,4,1,2,High
8f29762c-9eac-4408-9eec-f524ff5b8901,17,Male,3.99,70,10,27,8,10.4,3.2,1.1,6,5,5,Medium
ef09b19b-90ed-41d2-b3e4-d7ba29c4914f,19,Female,1.07,77,8,6,3,9.2,6.1,0.7,9,0,4,Medium
4e4c7925-5d75-4415-862c-36492b95ea01,21,Male,1.09,69,1,9,17,10.0,6.9,5.3,6,5,5,Low
8b0935c8-748a-4977-aca3-36f21f62e00c,22,Male,3.37,90,8,4,15,8.7,7.1,3.6,7,4,6,Medium
f51ab6da-9467-4723-9c75-5c0737f0627a,25,Male,2.78,71,4,16,17,9.1,7.7,2.5,8,2,9,Medium
c7f66936-6dbb-4ef8-90f9-faf9cd13c791,19,Male,1.57,90,8,12,8,4.5,5.0,1.8,5,3,2,Medium
a15a96a0-2fcd-492d-8e04-3004b9860843,24,Female,1.42,63,8,17,9,11.2,8.8,2.4,2,1,5,Medium
354ac80f-05e9-418a-9615-de581cfd7a7d,22,Male,1.25,67,10,1,3,4.4,6.8,4.2,2,4,2,Medium
f43f9373-b731-47bf-ada8-111ce6b4d00b,18,Other,2.23,69,6,5,3,3.2,8.6,2.4,3,3,3,Medium
faf83d8e-307f-4a1c-84f2-b87d31595cf7,18,Female,2.68,70,2,23,0,4.4,5.3,0.4,5,0,1,Medium
67b2f6b8-ca06-4d83-a67c-694c9549a15c,19,Female,1.77,51,9,11,9,3.0,5.1,2.6,9,5,7,High
0f839bc4-dd1e-411d-a6ca-dc5f7117d8ff,21,Male,3.85,91,6,23,3,9.4,5.9,4.6,8,1,8,Medium
c3ec55ca-2ca3-4aaf-a181-2697974e4461,20,Male,2.57,75,9,15,1,6.9,3.3,1.6,3,0,4,Medium
7e6a105d-e245-4218-90a7-ac79e3f0669c,24,Female,3.79,86,5,15,2,8.2,3.5,2.6,8,1,5,Medium
b2bd0fbf-fdd4-419a-9720-383863334d18,19,Other,1.22,49,1,3,8,3.2,6.9,4.6,4,3,7,High
48b8a278-c38e-4d9d-840b-6606d3da2403,21,Other,1.4,77,0,15,1,4.7,7.9,5.1,5,1,8,Medium
c9ea29a8-52d2-49c8-8a5f-fd1949ceacd7,18,Other,1.66,56,2,9,15,3.5,7.0,1.8,10,1,3,High
db183110-ccde-4e05-997c-e609b47b6212,19,Female,3.09,91,1,13,9,3.4,3.2,5.1,10,2,3,Low
aefb819a-3474-4a3a-bfe1-763ae10a4876,21,Male,1.8,80,4,25,11,6.9,5.4,2.4,10,3,2,Low
a7292e7d-1501-4afc-8725-125f2fbe15d9,25,Male,3.52,48,0,12,6,5.2,8.6,3.0,10,4,8,Medium
42ef2fd7-886a-4aae-84af-dba34badaa5b,21,Other,2.4,97,6,14,11,6.8,5.3,2.5,7,3,8,Medium
5b2e55d5-7007-4248-b1f2-259ab3928da6,21,Other,3.14,54,4,22,16,3.9,8.5,4.6,5,0,4,Low
d1999b84-1fd9-44de-942e-e60649c396a3,19,Female,3.34,50,1,13,8,9.7,4.2,0.8,5,5,5,Low
08f700a0-9a4a-4d48-9167-107b45c77063,19,Male,1.92,46,0,0,9,8.1,4.1,5.7,1,0,6,High
b8e7591a-0340-4044-a304-c1372245d382,25,Male,3.29,75,3,13,11,3.7,4.8,3.5,6,4,2,Low
3469a367-6050-4f5a-8886-fe65d71a7168,25,Male,2.44,62,3,19,14,8.2,3.2,1.9,9,1,5,Low
6326e4b8-f394-4b2e-b810-9d7543e2a5f1,18,Male,2.63,71,5,1,18,6.0,6.9,5.7,6,2,6,Low
c8b0551e-a2d4-4004-a920-1014d3d52d4c,18,Male,3.73,57,0,4,19,11.0,4.1,4.4,1,5,9,High
83413e9a-a74c-416b-9111-f50171348ec3,22,Other,1.96,100,3,25,3,4.3,7.5,5.0,6,2,10,Medium
58c9323d-df97-423a-bfe3-ebe8469a52db,22,Other,2.84,98,5,18,5,11.2,3.4,4.2,2,3,7,Medium
d74f80fe-2455-4135-8341-6c243823a033,22,Female,3.73,53,6,25,1,4.1,3.5,3.9,1,1,3,Medium
ffd8ebca-2e6c-4be2-a8f7-2ff865d6ee52,25,Male,3.01,49,5,6,17,4.8,3.4,1.7,10,0,8,Medium
4dbd4f64-6cc4-45a7-a1b8-87dd55043b4f,19,Male,2.96,61,1,9,17,4.1,3.4,5.2,5,3,9,High
135b53dc-629a-47d6-a62d-ca75b83321b9,24,Male,2.14,47,7,7,15,3.1,3.7,1.3,5,2,1,High
9abe4334-f00b-40c7-9abc-07e442f9091b,20,Female,1.98,77,9,12,14,5.0,4.2,0.6,2,1,2,Medium
6761d5d4-f9fb-46c6-a689-6e884c92c387,19,Female,1.59,85,10,12,12,9.3,3.8,3.6,4,5,7,Medium
2eef08a1-427e-4e2f-9a24-1d0db2ce5b50,19,Male,2.0,77,4,30,8,3.1,5.3,0.5,5,3,2,Low
9cbc4684-8d72-4bae-bd15-084197653bf6,19,Male,2.03,75,4,19,17,5.5,8.6,2.2,10,1,7,Medium
0eb17b7a-dab3-431a-9f3e-9c08f983515e,17,Male,2.44,73,1,29,6,10.7,4.1,1.4,4,3,10,High
0f2f142e-5372-403c-b030-0ef3cf237b3a,21,Male,3.61,62,1,16,0,9.1,5.7,2.1,6,4,3,Medium
a918440c-d395-4dfe-b5cd-e9a180c432a3,22,Female,1.78,87,3,16,13,8.0,8.8,5.4,7,0,3,Low
99ab8da1-514b-4559-a2bf-2666a5dd84dc,20,Other,2.02,73,7,19,0,11.3,3.0,4.9,1,5,10,High
b761470d-a5d0-49d0-adec-573b7beee2cb,17,Female,3.6,76,4,30,16,5.8,8.9,1.5,7,3,8,Medium
6440dfee-2426-4f7a-94b8-9a8052515899,20,Male,3.74,53,9,23,12,9.7,7.1,2.4,4,4,10,Medium
ac3e8c5a-4dc6-4726-a9a8-4cf7326f65f6,24,Female,1.92,41,1,21,2,4.6,4.7,5.1,6,4,4,High
1ee2a9f8-50cd-43bf-8996-299abb686992,20,Other,1.78,97,7,5,16,10.4,7.6,5.5,9,4,2,Medium
5fb5fb5b-6bdb-4cd5-9841-371f265f44b4,22,Female,2.1,79,6,0,9,3.5,6.3,2.8,5,3,8,Medium
f8b39bd2-4b85-495b-bbe1-e9da94777f8d,17,Female,1.84,45,3,7,10,7.5,8.9,1.0,10,1,5,High
d7ce4fdf-4dda-48e0-92c3-2f3053111bac,21,Male,1.7,60,0,12,17,7.7,4.3,3.6,10,1,10,High
6b2e5ba2-3a6a-47eb-bc07-925ff3f0d052,23,Male,2.18,49,6,6,17,9.3,4.4,0.7,3,4,5,High
4064eb4c-6097-4610-a0d0-c7ad8c0246c8,24,Other,3.24,83,10,15,8,6.2,4.5,2.2,1,1,2,Medium
129fa501-5ddd-42dd-933e-6b51631a1e72,25,Female,2.51,92,6,11,18,4.6,6.6,3.6,5,4,2,Medium
02e2cfb4-7699-4fc9-9b7b-d949978fb7af,19,Other,2.92,58,5,29,9,7.7,8.9,0.8,8,0,10,Medium
d5c0fa93-dd07-4d79-ba1c-f847d80ef9fa,22,Other,1.24,80,1,19,18,5.4,8.0,1.4,5,2,8,Medium
c4c2fbe2-1a17-4dbb-99bf-886b363bbc56,24,Male,2.74,47,8,16,9,10.8,3.3,4.6,5,3,1,Medium
874af01b-6f8e-4212-a061-f5bba3497d51,25,Male,3.9,45,10,18,12,4.0,6.9,2.1,9,1,9,Medium
5a4eba4c-9e47-40c6-937e-7890ac0e8918,21,Other,1.79,86,2,30,14,11.8,6.8,3.0,1,2,6,Low
137a9ffc-eea5-4ca4-93cd-9d6852c17248,22,Other,3.81,51,8,27,19,8.1,3.7,0.7,8,2,5,Medium
03b0516a-0ca6-4742-983c-a52429cd83f3,24,Female,3.87,88,3,12,10,4.1,6.0,4.7,8,0,5,Low
aaa4fdda-7763-42be-9f95-89f985ce4cb5,24,Male,3.13,52,7,24,3,8.9,4.0,0.1,9,1,2,Medium
ac007911-f2b1-4750-a05d-e9a763e1d1e4,19,Male,3.78,54,5,16,3,10.0,8.8,5.6,8,4,6,Medium
1325bd4c-dc9e-4c90-bc6c-4caeba3f5f98,18,Other,3.38,97,10,30,13,8.7,7.2,2.2,5,0,6,Medium
f5e19186-f42c-440a-8287-455764d49068,22,Other,2.7,51,3,26,11,8.4,7.7,3.4,10,4,9,Medium
489b65d0-d30a-4d72-9abe-9d00cb328fde,22,Female,1.47,50,9,4,19,6.9,7.7,1.1,10,4,5,High
9f91be83-97c2-428e-85fa-48e9720b4142,22,Other,3.43,98,5,26,9,4.2,8.0,1.9,9,5,8,Medium
bbdb8221-34f2-417a-b212-142b03496c85,19,Other,1.33,78,8,21,18,6.6,4.4,3.9,4,3,1,Medium
31da4d23-6e3e-47c5-b803-524b57dca2ad,23,Other,1.65,53,0,0,20,3.7,3.5,5.9,6,2,8,High
11ee5b53-f143-4896-88cb-4382c5f5a0b1,23,Male,1.4,96,5,20,3,6.5,5.5,0.4,6,5,7,Medium
f3b3368b-8a4d-41e2-b4cb-ccdd3efaa621,24,Female,3.39,87,6,6,15,5.5,5.9,1.4,1,1,7,Medium
1db8b3bb-3778-433a-a9c0-1c644a5480c2,23,Male,3.87,73,6,21,1,4.1,6.8,2.7,2,5,8,Medium
55bc42d9-16a4-4f22-b418-e042ef0d67bb,22,Other,1.77,41,5,7,2,7.8,6.3,2.0,6,1,3,High
f7375e74-a7b6-432e-9bed-023b8be32702,25,Other,2.92,64,1,14,5,7.2,8.3,0.3,4,2,2,Low
07b1e53c-4a6a-4fd3-b8e9-0ea29f0d458c,17,Female,3.6,100,8,5,16,7.1,8.0,2.2,8,0,10,Medium
6bbd92ae-84b1-4423-b937-fba7a8a2920e,21,Other,3.25,76,7,8,10,3.1,8.8,0.1,8,0,7,Medium
c869d583-11ed-4c6a-ad97-be516abb6108,21,Other,3.99,43,7,21,2,8.8,7.1,1.4,5,3,2,Medium
0dd435fd-b8e9-45c1-9059-00d119cabb53,18,Female,3.54,61,10,10,5,10.5,4.6,0.2,3,3,9,High
b238c9b4-e698-4784-ac81-917e5d6aee27,19,Male,1.34,75,1,3,7,11.3,8.4,5.8,4,4,6,Low
bd581feb-bca7-4619-b0cf-b7c76bf57604,20,Male,1.22,67,10,19,10,8.7,8.0,0.7,3,1,4,Medium
e63d83ff-31af-40e2-9e79-186eed70bf60,21,Female,3.38,43,8,18,13,3.3,7.8,2.9,2,5,4,Medium
d7b8f999-2d1b-46bd-919b-db05be0a5238,24,Female,2.15,69,0,21,17,10.9,5.3,0.1,1,2,1,Low
a84d595d-bfc5-4429-b119-6d8afed5dbec,23,Female,1.08,46,1,17,7,4.6,7.4,0.1,2,5,5,High
d1b40704-99d2-4787-811a-af2b3a0072f6,21,Male,2.36,41,4,6,16,11.9,8.3,4.9,6,1,2,Low
1368bebd-df2e-4bad-b54c-5a217d1a4574,24,Male,3.22,95,4,13,3,6.2,7.0,0.9,5,5,2,Medium
0b922d17-69fd-410f-b058-b10680c4d04e,18,Male,3.79,45,4,28,17,10.4,3.6,2.5,9,4,3,Low
de3313d7-16e5-4054-9f1c-c0fd78a1053d,23,Female,2.62,54,5,30,20,4.6,4.4,1.2,10,3,9,High
256c49ee-e57f-4d06-945d-da5827010912,25,Female,2.22,85,6,29,19,5.4,7.5,3.1,5,3,1,Medium
646e6fda-b8bc-4f98-a23c-9e08e0587e6a,20,Male,2.86,71,9,21,18,6.9,6.4,1.1,4,4,5,Medium
3f111536-10a1-43ee-9a08-fe72dfcbcd4e,21,Other,3.32,78,4,19,6,3.0,6.9,3.3,6,3,9,Medium
02fbc6a2-876f-43d0-8416-170f8ac714a3,21,Female,2.79,86,0,23,5,10.3,4.4,2.9,8,0,5,Low
949942b0-e2d5-4186-a70b-7b94ecdabcd2,23,Female,3.76,42,10,21,4,8.0,3.1,0.5,2,4,4,Medium
7129f8b2-5157-49cc-b06d-661bcd14993e,24,Female,3.51,44,0,16,2,10.1,8.4,4.3,9,0,4,Medium
b9d32e9b-d74e-4099-b408-327dc70d27f8,24,Other,1.17,47,0,9,14,3.0,6.9,1.6,5,2,6,High
04fe8ce2-556d-4292-9161-7836a198f9b4,20,Other,1.4,65,7,4,2,11.8,8.5,0.4,6,0,2,Medium
a33537a6-c3b1-4a21-8b8d-fda3974855db,17,Other,1.82,86,10,21,4,6.6,8.4,3.2,3,0,7,Medium
7eb0203d-1760-4cb2-b91a-bdbf94a7829f,22,Female,1.27,91,6,5,0,10.7,3.0,6.0,9,5,9,High
eab6010b-10e8-4af7-8a51-9827d9391751,24,Other,2.26,87,1,9,7,7.1,5.7,1.0,9,2,6,Low
0a5bd209-a18f-45f1-af5a-f134f6761bcd,23,Other,3.89,83,3,2,8,8.1,5.1,3.2,2,5,1,Low
a1aebb0f-8adf-4bc9-b95f-902504557edf,24,Male,1.43,66,1,18,19,9.5,4.4,5.7,8,1,2,Low
630a6e85-ed13-47e9-be15-75ac1d28c636,18,Male,3.38,92,5,22,6,10.0,8.9,1.9,10,1,4,Low
3aba767a-a47c-4f32-9423-e29c64737f99,22,Other,1.94,84,5,21,2,8.6,6.4,0.2,1,3,5,Medium
4fad859c-0795-40ed-80db-f054f4aafef8,23,Female,1.4,77,7,24,19,10.3,8.6,3.1,2,0,9,Medium
1e23ddf6-6152-47fa-9e44-30834ad2c6bf,25,Male,1.29,99,0,14,12,10.7,7.6,0.2,10,2,6,Low
d9b346db-d4b4-4ef8-bbfc-4910f4a93c34,25,Other,2.9,83,7,24,1,5.3,5.2,4.2,8,3,10,Medium
4edd4ebc-52b2-49e7-a564-92add738f93a,23,Female,3.15,48,5,28,8,8.3,5.3,5.4,8,0,3,Low
765e3ec1-df95-48e2-861a-258a609ab905,25,Other,2.41,100,7,26,4,4.9,3.2,2.7,3,0,7,Medium
26a1fe20-5007-4b43-b78f-7375a4cc6cbc,23,Male,2.81,83,6,16,20,9.9,4.1,1.4,3,4,10,High
37d3d173-59f8-4f18-92af-0f8cb1db0f40,17,Other,3.42,50,6,17,10,9.6,4.7,2.4,1,5,7,Medium
ca409825-3b9f-40ec-97a7-ffcd6d826801,25,Other,2.72,99,8,19,19,10.1,4.4,0.9,10,0,4,Medium
de223cf7-91c1-4f48-9f69-0a0935cc41ef,20,Other,1.09,57,4,4,3,7.3,5.0,1.3,9,2,7,High
0fa4f004-bddb-4960-9c3e-93679a9da889,21,Female,3.24,58,4,13,5,5.3,8.1,1.9,5,0,7,Medium
5259042c-a592-4841-bcaf-0d463ee14649,20,Male,2.27,82,6,24,9,10.6,5.9,0.3,4,1,8,Medium
a277e40f-3e1a-4230-8440-d3e5ea12d196,17,Female,3.93,96,7,8,4,4.1,7.5,0.2,7,0,6,Medium
4e6f1fef-5215-40c1-a3d7-87cf5c2d80b7,25,Male,3.08,74,5,13,18,11.3,7.5,4.3,10,0,8,Medium
bc7b4768-b6a4-4acb-a924-44b4e679cbe5,17,Other,3.64,72,0,14,4,5.5,8.7,2.9,4,0,9,Medium
7afa8e15-a417-433f-9282-e5f49d6b34d0,24,Female,1.44,64,9,13,12,11.4,4.4,3.7,9,5,7,Medium
9a90a3d1-5dac-4d8e-b7a8-dd11f450baa5,17,Male,3.21,85,0,1,16,6.3,6.3,4.6,10,0,5,Low
20e0fe75-17f8-43d4-abb1-5173bdea08b7,23,Female,1.2,97,7,25,18,4.5,3.7,2.6,10,2,3,Medium
ac6afddc-2926-4695-8c1a-701e3e4648ca,23,Male,2.45,72,6,15,1,9.0,5.6,1.4,8,1,1,Medium
099a1198-7ab6-46e6-aeac-52b6650cf9b8,18,Female,1.77,81,5,30,8,7.2,4.5,0.8,6,4,2,Low
d145c045-190c-4351-8702-78f1b03bfb5f,23,Male,1.76,96,1,7,0,10.6,4.8,5.8,4,3,3,Medium
205d5012-3665-4825-9a96-f0916300154d,22,Other,3.76,76,1,21,10,5.2,7.5,4.4,4,0,6,Low
537d5aca-fdec-41d0-a3b8-23ad13345dfc,25,Male,3.81,71,6,5,9,3.0,8.5,2.3,1,0,1,Medium
fcdd121a-140f-48e3-bcf6-5495f10a6e8d,23,Other,3.73,84,1,18,11,9.7,8.1,4.8,2,4,10,Medium
fa1458b9-43b8-4b03-a757-c293bd5a7a91,20,Other,1.45,84,8,13,10,4.7,5.6,2.3,2,2,6,Medium
bb5ac2a6-095c-474c-b1a3-f1a732e5ac49,17,Other,1.23,44,8,15,17,6.3,3.3,1.4,8,2,4,High
52e0c40f-87a5-4c4a-88af-6f0fa990c724,23,Other,1.22,61,1,9,5,9.8,7.0,4.3,2,4,10,Medium
9cf9536a-8239-49a6-a44d-f4ee29874a45,18,Male,1.93,60,2,2,4,3.7,6.9,3.8,4,1,9,Medium
75f117ce-3f3e-44e3-b3ea-2f3e63945d22,24,Male,1.05,83,6,1,7,8.8,7.9,4.8,10,3,10,Medium
9626caa4-21d9-41ac-b208-7ddf8b4158e5,22,Female,1.68,87,7,11,13,11.5,7.5,5.6,5,5,2,Medium
bc197e03-8a3a-4493-8c57-d6c23fb013a7,17,Other,2.77,59,5,4,1,7.3,8.8,2.0,5,5,1,Medium
464bbf6b-db2c-4035-a04d-c6e38abba58b,20,Female,2.16,77,4,22,2,4.7,4.4,0.1,10,4,5,Medium
50a5eb7a-0286-4b42-930c-e2295e2adc01,22,Female,1.47,98,2,26,11,5.9,8.8,3.7,5,1,3,Low
db4e280b-8d5e-4267-8a40-f95640a25272,25,Female,3.99,99,1,8,2,11.0,7.5,4.4,3,2,6,Medium
8cf0f56c-70df-4314-9a08-ec66c919654c,25,Female,3.57,55,3,23,6,11.3,4.3,2.1,2,5,4,Low
f49e4d4b-5198-4935-aa5f-902b88ee3261,18,Male,1.37,81,3,15,4,11.5,7.2,5.2,7,3,10,Medium
558b48cf-d2fa-4779-9990-9c9d0746029a,17,Other,1.54,100,1,30,6,9.7,5.2,3.8,3,0,2,Low
6762c157-279f-46ce-a176-cee3ff9a8803,18,Male,2.55,41,9,17,6,9.0,3.3,2.9,10,1,4,Medium
1f0fdc2e-869f-432c-8dd7-0806390441e6,20,Male,2.8,92,1,6,16,10.2,6.6,3.8,10,4,7,Medium
4b9c9d4b-47b5-4eea-831f-d06391df8799,17,Male,1.05,88,8,4,17,8.1,6.9,4.0,9,5,2,Medium
e0b13b18-d42f-4bb4-b6a1-1fe317ce21c4,25,Male,1.8,53,5,29,20,10.3,8.4,2.5,9,1,6,High
0d6daf32-b575-41f3-8d69-f34079814592,25,Other,2.68,63,8,16,14,7.4,8.7,3.6,9,0,8,Medium
2eaad41d-1ac5-4cfb-b27a-dfcff5b4f235,23,Other,2.48,43,2,8,9,6.8,4.6,5.6,6,4,9,High
7717c41d-4751-49c3-9544-a2d4c0ac2c2f,23,Female,2.54,41,9,5,15,3.3,3.9,0.2,8,2,5,Medium
9fe71f9e-ff74-43ca-8929-271e6f94db60,19,Male,3.78,80,4,17,18,8.0,3.5,2.8,9,4,9,High
d4693fe9-d20a-4014-8a2c-cc86e071ed19,20,Female,1.57,83,9,24,3,6.0,6.7,2.1,9,3,7,Medium
b4858ec6-ceaf-4284-8e90-06e62b7b76bc,25,Other,3.84,57,0,24,7,10.5,6.2,1.5,6,2,6,Low
3fe30aae-43a4-47e0-9fa1-e20e60336c11,20,Female,2.36,92,3,20,5,11.2,4.1,1.6,8,0,9,High
6a5b31c4-cb81-404d-84fe-2f779ae7784c,18,Male,3.76,62,9,12,13,10.2,8.7,1.7,7,3,6,Medium
6d41bf1c-3139-4838-b3ea-bd57e01f0841,25,Other,1.8,77,0,16,19,10.2,7.3,2.8,1,3,1,Low
551bb0cd-7c0c-446d-ba44-c9a636dfc295,23,Male,1.29,95,0,30,5,4.5,4.3,3.8,10,3,1,Low
122ce8a9-9d42-484f-b54a-b21734e8e157,23,Female,2.56,94,5,5,5,11.0,6.5,4.8,6,0,10,Medium
c91ed433-6df9-4f60-82a1-9410a1236556,21,Female,1.64,41,4,17,16,10.3,4.7,3.9,7,5,2,High
5c22e34d-61f1-4f33-be5a-a90a02d9f90e,25,Male,2.49,60,7,23,10,7.0,6.1,0.8,4,3,10,Medium
24d8f7c8-c1bc-4497-95bc-be81bc6997bf,17,Other,1.11,72,9,21,15,11.5,8.7,3.9,1,1,7,Medium
bc0152ad-e5d1-4779-89b1-3067861ed057,22,Other,3.1,88,0,14,14,5.5,5.6,5.7,4,1,5,Low
e7844486-fc08-471d-8416-4d1056bcc076,17,Other,3.12,69,0,10,10,6.0,3.2,4.2,4,1,4,Low
5327d704-2dd8-4598-825a-9faa339f62b5,21,Male,3.24,89,7,23,4,11.8,5.9,1.7,7,5,4,Medium
e28ef093-b01f-4b1c-8f64-652c49d43a3f,18,Other,3.94,62,3,23,8,3.2,3.9,5.4,1,0,6,Low
c9953591-9df5-4091-9147-3f12f0bdad15,25,Female,3.9,49,6,6,5,4.9,3.5,2.7,9,5,6,Medium
8f346c33-bd77-44ef-92fb-95487f53ba56,24,Female,2.54,75,4,13,4,11.7,5.2,1.7,1,5,2,Low
c68e7faa-40cf-4df6-b8fa-d3a14e007179,18,Other,2.26,95,8,5,15,4.5,4.4,1.8,2,4,9,High
f3cf62ed-4a5f-4d64-a70a-84c7f13ddee0,18,Female,2.7,91,7,23,8,4.0,8.5,4.9,3,3,2,Medium
1fffcae8-494c-4269-9384-af4c87a437fd,22,Other,3.65,89,3,24,3,8.3,6.2,4.4,9,1,8,Medium
349b6314-80db-4b5f-8508-445c02254649,23,Other,1.66,53,9,8,13,5.1,5.7,0.6,9,3,9,High
c1cf09b6-cd6f-4699-a351-c72694ab22fc,20,Female,3.97,70,3,26,14,5.6,5.8,1.9,8,1,8,Medium
3dcf9793-efc5-485f-8a1e-0a7e9435e177,21,Other,3.23,78,3,3,20,10.4,6.2,2.7,3,1,4,Low
b8317c69-b55d-4959-8e85-37ff0eeb6e32,23,Female,2.54,83,2,23,3,6.0,4.6,4.8,3,1,8,Medium
da5181df-6eac-4b4a-83f9-367608c4cea3,20,Other,3.05,68,7,21,0,5.4,3.6,5.0,6,4,9,High
64cfb9bf-e885-486b-8a9a-d6139570a05b,23,Male,1.65,57,3,4,7,6.3,7.5,5.5,1,3,4,High
05daf9ae-1ab9-4cf9-ac15-d24513b58eb6,19,Other,2.37,60,5,30,8,9.5,6.0,0.2,1,2,3,Low
82bcf356-4821-4ff6-9315-bd10d1822865,18,Male,3.93,90,10,19,18,7.4,7.2,3.1,8,3,1,Medium
e4b31d86-d8c3-4b30-9480-316caa1e2951,18,Other,2.71,85,6,29,12,9.2,6.4,4.9,10,5,3,Medium
414cd118-eb04-4394-9472-244739dba583,24,Other,3.02,52,6,20,1,10.8,7.2,5.4,10,4,10,Medium
125e76d6-4b8e-478c-9d69-c3693eedecc6,17,Other,3.55,71,10,29,17,11.5,6.8,4.9,8,5,10,Medium
cc8b040b-62b4-4279-8265-ce1652177eb5,25,Male,3.84,84,3,16,2,10.9,3.6,4.5,7,1,5,Medium
0dfb2477-e863-47fd-8421-439d40dc4828,17,Other,3.23,45,9,10,4,9.4,7.2,1.6,7,3,5,Medium
5e291a26-c3b1-424e-be01-ee8180df8442,21,Female,2.23,96,3,23,5,4.3,6.9,4.4,1,2,5,Low
878e7b32-f917-424f-8dfc-c9a77903684e,23,Female,3.21,95,8,26,9,7.5,6.3,5.0,1,2,10,Medium
c2aa4325-cae3-43dc-a787-2397e191d6a8,22,Female,2.44,51,0,0,4,7.8,6.4,0.9,5,1,8,Medium
b2892565-009c-4c4d-836b-c91ef1122834,18,Female,3.59,94,4,6,16,8.9,3.4,0.7,8,1,5,Low
e21e46e9-8baf-4786-8425-7fae1692c799,19,Other,2.66,58,0,25,18,6.6,7.6,1.9,4,4,6,Low
77d1ca70-0dce-4034-b4aa-075f3bcc5157,20,Other,2.4,93,1,5,4,3.1,3.8,4.9,6,4,9,High
e343b868-b1d5-4eba-840f-b785a20cbd16,17,Female,2.15,51,2,4,8,7.5,3.2,1.0,2,1,4,High
33c0f4b9-40f5-4b70-9d7d-0e6f064d3109,24,Other,3.63,41,0,12,17,5.8,6.7,2.5,3,4,4,Low
ed16c8c7-2e13-4e93-9f11-d9fd99dc7118,25,Female,1.98,42,7,20,18,4.7,7.7,5.2,1,0,9,High
6b57fd43-a513-45ae-b2ff-7a4ab7d257e8,19,Other,1.38,96,4,8,18,4.1,3.2,2.3,2,0,9,High
51b1811a-a907-4892-9222-8e852a4f8177,22,Female,2.97,71,0,8,3,8.2,5.4,0.0,7,2,2,Medium
c3743898-060d-4d2d-9806-b4836300c0db,22,Male,3.9,47,8,4,5,4.5,3.7,4.0,3,5,10,High
53834969-a739-4858-8c2c-7f6a42092838,22,Male,1.23,48,3,5,6,10.9,3.9,5.8,2,1,10,High
8f46b149-cda4-43fd-bd32-208d85849391,19,Other,2.62,99,8,28,3,5.5,4.1,1.4,1,1,3,Medium
2e7f7b54-2953-4a09-a5e6-3431c3915f2c,18,Other,1.81,99,9,2,12,10.6,3.3,4.6,10,4,6,Medium
174eb0e0-0315-47af-914c-14150c4b72bb,20,Other,1.43,45,0,10,19,7.3,6.8,6.0,3,5,9,High
9fece380-c8a7-4fc0-93dc-492122b9ee95,18,Female,3.8,95,3,20,10,10.6,7.3,3.7,5,5,2,Low
43857010-0544-41cb-8c57-b98cf8f50201,24,Other,3.36,95,1,15,13,5.2,7.0,3.6,2,0,6,Low
fba805fd-5938-4448-ada4-f3f0881cc01e,21,Male,3.19,92,6,22,14,12.0,3.5,1.8,1,2,9,High
52d01d4a-37a2-40f6-beac-02dca862fe03,25,Male,3.45,66,4,21,11,6.4,3.9,3.8,1,4,9,High
c625f46e-d8f0-47e4-9abb-d85cdf0beb60,20,Other,1.53,71,3,13,11,4.3,7.1,3.4,4,4,8,Medium
00f5bd7d-4de5-4f7c-be10-c36f930bbeb5,19,Female,3.96,86,2,1,20,5.8,5.1,4.1,8,4,2,Low
93186acd-2625-4614-9a04-d5998696d4d4,23,Female,3.84,44,2,14,19,5.8,4.6,0.1,4,0,6,Low
69b7c257-5872-413b-ac29-61ad4b4b8b00,24,Male,1.96,52,3,20,5,5.8,6.8,2.7,1,3,4,High
2c4a78fa-92da-4f72-8a6a-5966fec814e8,17,Female,2.67,95,8,16,15,11.7,8.0,5.0,10,1,1,Medium
22016ffa-0eba-4e7d-8c45-95418197731e,19,Other,1.42,84,5,9,1,5.4,3.8,4.5,7,3,9,High
00312810-5318-4cfa-a5ba-fb909be9c2ff,21,Female,3.06,46,5,25,13,9.7,3.8,2.1,9,2,9,High
